step,reward,x,y,x_vel,y_vel,theta,theta_vel,leg_1,leg_2,main_eng,side_eng
96.0,-1.7925993258827475,0.1587233543395996,0.348153680562973,0.13194596767425537,-0.4239683151245117,-0.029844436794519424,-0.014158869162201881,0.0,0.0,-0.3490741416751806,-0.32866172076303657
97.0,-0.15008276239416318,0.1601184904575348,0.3384968638420105,0.13988272845745087,-0.42919835448265076,-0.030213775113224983,-0.007386703975498676,0.0,0.0,0.27324908901447625,-0.0435347434525406
98.0,2.3009677010584992,0.16142702102661133,0.3292109966278076,0.1317184716463089,-0.4127233922481537,-0.03107374534010887,-0.017199350520968437,0.0,0.0,0.4096768443929566,-0.3729094048422019
99.0,0.21537484207318017,0.1628521978855133,0.319929838180542,0.14290574193000793,-0.4125031530857086,-0.03145163506269455,-0.007557954639196396,0.0,0.0,0.20718291736185446,-0.42707145444700184
100.0,1.1032047102933518,0.16420602798461914,0.31074801087379456,0.13616374135017395,-0.40810081362724304,-0.032227516174316406,-0.015517274849116802,0.0,0.0,0.3720608959309457,-0.43123099417502786
101.0,1.8084306148638745,0.1657094955444336,0.3020075857639313,0.15053434669971466,-0.388467401266098,-0.032414596527814865,-0.003741505788639188,0.0,0.0,0.5429096567868469,-0.48353100905142504
102.0,0.23012475154803952,0.16729936003684998,0.293246865272522,0.15774399042129517,-0.3893405795097351,-0.03118971548974514,0.024497713893651962,0.0,0.0,0.43471538451600733,-0.575411055543253
103.0,-0.2958322220858946,0.16896334290504456,0.28431522846221924,0.1648525893688202,-0.3969283699989319,-0.02966318652033806,0.030530694872140884,0.0,0.0,0.09864314192704954,-0.2548398444191835
104.0,1.0742382756908768,0.17068949341773987,0.2755427062511444,0.17084389925003052,-0.3898560404777527,-0.027918631210923195,0.034891027957201004,0.0,0.0,0.17353710552281312,-0.2988509045083402
105.0,0.733212810955979,0.17234782874584198,0.2667418420314789,0.16443970799446106,-0.3911244571208954,-0.026536213234066963,0.027648473158478737,0.0,0.0,0.3079674697185017,-0.1566925230409813
106.0,0.8198095549255158,0.17410564422607422,0.25808852910995483,0.17396767437458038,-0.38456282019615173,-0.02475549280643463,0.03561457246541977,0.0,0.0,0.35980548166136883,-0.2503969842781397
107.0,2.2205417295002947,0.17586994171142578,0.24986237287521362,0.17467603087425232,-0.3655790090560913,-0.023022310808300972,0.03466370701789856,0.0,0.0,0.47751255170582396,-0.3926171876744514
108.0,2.2937710785355394,0.17761364579200745,0.24206680059432983,0.17278534173965454,-0.34644386172294617,-0.02145727165043354,0.031300757080316544,0.0,0.0,0.310364727270862,-0.4937091231912654
109.0,1.974932029953182,0.17920751869678497,0.2344558984041214,0.1570141464471817,-0.33823102712631226,-0.019106514751911163,0.04701511189341545,0.0,0.0,0.21584328381530454,-0.5208810444602129
110.0,-0.5762817063741863,0.18080587685108185,0.2265622764825821,0.15745359659194946,-0.3508009612560272,-0.016753945499658585,0.04705135151743889,0.0,0.0,0.15682753810363143,-0.40170952701705903
111.0,1.650990955566538,0.1823883056640625,0.2188890129327774,0.1546846330165863,-0.3410002589225769,-0.013242042623460293,0.0702381506562233,0.0,0.0,0.2346157609494742,-0.5636919913635152
112.0,-1.5659027262211822,0.18397073447704315,0.2106158584356308,0.15468460321426392,-0.3676680028438568,-0.009730140678584576,0.07023811340332031,0.0,0.0,-0.03415184860689584,-0.32321026881648246
113.0,0.35201112255206796,0.18556252121925354,0.20227791368961334,0.15559524297714233,-0.370555579662323,-0.006190702319145203,0.07078840583562851,0.0,0.0,0.4370301111412963,-0.01186737432171546
114.0,1.4389007813945,0.18703050911426544,0.19404037296772003,0.14380918443202972,-0.36610615253448486,-0.003237103344872594,0.05907198786735535,0.0,0.0,0.4130057937516312,0.2767912099500146
115.0,2.9153973802215063,0.18854102492332458,0.18642498552799225,0.14787045121192932,-0.3384557366371155,-9.881824371404946e-05,0.0627657026052475,0.0,0.0,0.5549894906828787,0.11995516879005297
116.0,-0.37726758762482293,0.18998460471630096,0.1786613017320633,0.1414947509765625,-0.3450565040111542,0.0027300433721393347,0.05657723546028137,0.0,0.0,0.2660316214670334,0.10192495290914538
117.0,-0.8805146311289065,0.19146308302879333,0.17072969675064087,0.14481717348098755,-0.3525243401527405,0.005724103655666113,0.05988120287656784,0.0,0.0,0.2718040867746723,0.04827617899286988
118.0,-0.6123221244593253,0.19286708533763885,0.16259601712226868,0.137712761759758,-0.36150774359703064,0.008380877785384655,0.05313529446721077,0.0,0.0,0.3304603174093365,0.36330118258559274
119.0,-1.0888085739096738,0.19440345466136932,0.15435118973255157,0.15031135082244873,-0.36645832657814026,0.011662452481687069,0.06563161313533783,0.0,0.0,0.6008132760789131,0.2097010841928435
120.0,0.4717066128547282,0.19599895179271698,0.1463196575641632,0.15722452104091644,-0.3569759130477905,0.013963642530143261,0.046023596078157425,0.0,0.0,0.6544847352064085,0.5256838751315704
121.0,-0.3350281348908254,0.19754476845264435,0.13818791508674622,0.1524554342031479,-0.36143264174461365,0.0160561241209507,0.041849516332149506,0.0,0.0,0.7093583400111111,0.2532218367259429
122.0,3.4556634511952184,0.199072927236557,0.1309429556131363,0.15071073174476624,-0.3220217525959015,0.018141651526093483,0.041710369288921356,0.0,0.0,0.924927037135704,0.20665862983544903
123.0,3.012465579087549,0.20044183731079102,0.12432039529085159,0.13544967770576477,-0.2943560779094696,0.019558744505047798,0.028341863304376602,0.0,0.0,0.5930413297049183,-0.11081710515358845
124.0,0.5553148992788447,0.20157460868358612,0.11767145246267319,0.11104738712310791,-0.29554110765457153,0.021766535937786102,0.044155851006507874,0.0,0.0,0.8784977372559496,-0.630998385203242
125.0,0.10251232019400619,0.20259246230125427,0.11099639534950256,0.10004542022943497,-0.2966955602169037,0.0234810970723629,0.03429138660430908,0.0,0.0,0.5114526386793923,-0.22569664970494985
126.0,1.002842583476965,0.20362624526023865,0.10462068021297455,0.10149636119604111,-0.28339776396751404,0.025334639474749565,0.037070855498313904,0.0,0.0,0.518969737128816,-0.1527495592482791
127.0,2.894533168811475,0.2046651840209961,0.09902080148458481,0.10188321769237518,-0.24891744554042816,0.027320127934217453,0.03970976918935776,0.0,0.0,0.8014774931980573,-0.16324981573288005
128.0,-1.584697163577852,0.20578089356422424,0.09319804608821869,0.10812997817993164,-0.25885480642318726,0.03072487749159336,0.06809484958648682,0.0,0.0,0.440842254234854,-0.5653459590305726
129.0,0.003123801922414765,0.2068086564540863,0.08739331364631653,0.09967824071645737,-0.2580539882183075,0.03378124535083771,0.06112731620669365,0.0,0.0,0.4623517576608114,0.03218447598850027
130.0,-0.49916623825337747,0.20787258446216583,0.08159731328487396,0.10306410491466522,-0.25767719745635986,0.03706851601600647,0.06574559956789017,0.0,0.0,0.3455360083246621,-0.3434745335997517
131.0,1.6026935828445517,0.20888862013816833,0.07625220715999603,0.09838434308767319,-0.23764748871326447,0.04025515541434288,0.06373248249292374,0.0,0.0,0.3640080422035319,-0.08356665553607384
132.0,-0.0946362299972287,0.20976762473583221,0.07089558243751526,0.08350534737110138,-0.23819689452648163,0.04460245743393898,0.08694598078727722,0.0,0.0,0.43202568698440136,-0.6513612265620069
133.0,1.4093579620716497,0.21055975556373596,0.0659400075674057,0.07507098466157913,-0.22037553787231445,0.04868549853563309,0.08166112005710602,0.0,0.0,0.46879060109564613,-0.030934091511048756
134.0,0.5775300406367052,0.21132783591747284,0.06123412773013115,0.07265914231538773,-0.20928888022899628,0.05278567224740982,0.08200336247682571,0.0,0.0,0.3437794400963517,-0.4751594733345267
135.0,1.5718135083427895,0.21199646592140198,0.05695761367678642,0.06300677359104156,-0.19020946323871613,0.05659406632184982,0.07616813480854034,0.0,0.0,0.4325497794870391,-0.41984204788446244
136.0,0.22453032552137417,0.21263179183006287,0.05287879332900047,0.05781825631856918,-0.1815069317817688,0.062246859073638916,0.1130559891462326,0.0,0.0,0.41386713957664645,-0.8915189141513354
137.0,-1.3559390495310382,0.2132326066493988,0.04861708730459213,0.05444984883069992,-0.18965473771095276,0.0678204894065857,0.111472487449646,0.0,0.0,0.044276896751086064,-0.2867475978579878
138.0,-3.088845201682645,0.2138335257768631,0.043755706399679184,0.054450105875730515,-0.21632400155067444,0.07339408993721008,0.1114722490310669,0.0,0.0,-0.12061729577542404,0.2117505544601255
139.0,0.197504507181456,0.21450510621070862,0.039129361510276794,0.06314598768949509,-0.2058172971010208,0.0773763433098793,0.0796445906162262,0.0,0.0,0.20154590779278153,0.8171499518748713
140.0,2.110081054910978,0.21503829956054688,0.03504224866628647,0.04966547340154648,-0.18184338510036469,0.08099158853292465,0.07230505347251892,0.0,0.0,0.4909641422580783,0.0986759953481345
141.0,0.40868816759230525,0.21551170945167542,0.031176934018731117,0.04229488968849182,-0.17207087576389313,0.0859842300415039,0.09985281527042389,0.0,0.0,0.4363260306059874,-0.655943478019993
142.0,-3.0865702127681587,0.2159850150346756,0.026712022721767426,0.042295150458812714,-0.19873958826065063,0.09097685664892197,0.09985265880823135,0.0,0.0,-0.008401946113069367,-0.05048100392067839
143.0,-1.8714405724243977,0.21657733619213104,0.02202645316720009,0.05515313148498535,-0.20850327610969543,0.09501970559358597,0.08085698634386063,0.0,0.0,0.30064801395650875,0.5747912169626479
144.0,0.34876612118739814,0.21723394095897675,0.017596373334527016,0.06292687356472015,-0.19706588983535767,0.09773364663124084,0.05427879840135574,0.0,0.0,0.4250252651121165,0.7183040072976121
145.0,-0.741494161112253,0.21773795783519745,0.013010011054575443,0.04825098067522049,-0.20398102700710297,0.099879190325737,0.04291074350476265,0.0,0.0,0.5648875793098621,-0.29602507345988055
146.0,12.800742487909464,0.21819782257080078,0.009167513810098171,0.04361316189169884,-0.17093859612941742,0.10223457217216492,0.047107670456171036,0.0,1.0,0.7124773454135552,-0.16871106552112827
